p_id2,start_year,season_days_injured,total_days_injured,season_minutes_played,season_games_played,season_matches_in_squad,total_minutes_played,total_games_played,dob,height_cm,weight_kg,nationality,work_rate,pace,physic,fifa_rating,position,age,cumulative_minutes_played,cumulative_games_played,minutes_per_game_prev_seasons,avg_days_injured_prev_seasons,avg_games_per_season_prev_seasons,bmi,work_rate_numeric,position_numeric,significant_injury_prev_season,cumulative_days_injured,season_days_injured_prev_season
geoffcameron,2017,34,160,1609,20,28,3332,39,11-07-1985,191,84,United States,Medium/Medium,62.5,76.33333333,74,Defender,32,1723,19,90.68421053,126,19,23.0256846,3,1,1,160,126
georgebaldock,2020,24,24,2939,32,35,6549,70,09-03-1993,175.5,67.83333333,England,High/Medium,76.16666667,72.16666667,67.16666667,Defender,27,0,0,0,0,0,22.02363076,3.5,1,0,0,0
georgefriend,2016,104,463,2080,24,24,2080,24,19-10-1987,188,83.16666667,England,High/High,69.33333333,75,71.16666667,Midfielder,29,0,0,0,0,0,23.53063226,4,3,0,0,0
georginiowijnaldum,2016,25,94,3119,36,37,14630,179,11-11-1990,175,70.66666667,Netherlands,High/High,79,74.16666667,82.33333333,Midfielder,26,0,0,0,0,0,23.07482993,4,3,0,0,0
georginiowijnaldum,2017,11,94,2522,33,35,14630,179,11-11-1990,175,70.66666667,Netherlands,High/High,79,74.16666667,82.33333333,Midfielder,27,3119,36,86.63888889,25,36,23.07482993,4,3,0,94,25
georginiowijnaldum,2018,47,94,2846,35,35,14630,179,11-11-1990,175,70.66666667,Netherlands,High/High,79,74.16666667,82.33333333,Midfielder,28,5641,69,81.75362319,18,34.5,23.07482993,4,3,0,188,11
georginiowijnaldum,2019,11,94,3058,37,37,14630,179,11-11-1990,175,70.66666667,Netherlands,High/High,79,74.16666667,82.33333333,Midfielder,29,8487,104,81.60576923,27.66666667,34.66666667,23.07482993,4,3,0,282,47
giovanilocelso,2019,55,197,1589,28,32,2574,46,09-04-1996,175.5,68.83333333,Argentina,High/High,74.16666667,64.16666667,74.33333333,Midfielder,23,0,0,0,0,0,22.34830345,4,3,0,0,0
giovanilocelso,2020,134,197,985,18,20,2574,46,09-04-1996,175.5,68.83333333,Argentina,High/High,74.16666667,64.16666667,74.33333333,Midfielder,24,1589,28,56.75,55,28,22.34830345,4,3,0,197,55
glenjohnson,2016,85,85,2070,23,24,2641,32,23-08-1984,182,72.66666667,England,High/Low,75,74,76.33333333,Defender,32,0,0,0,0,0,21.93776919,3,1,0,0,0
glennmurray,2017,21,60,2300,35,36,5814,96,25-09-1983,184.2,82.4,England,Low/Medium,39.8,71.2,74.6,Forward,34,0,0,0,0,0,24.28555092,2.5,2,0,0,0
glennmurray,2018,27,60,2636,38,38,5814,96,25-09-1983,184.2,82.4,England,Low/Medium,39.8,71.2,74.6,Forward,35,2300,35,65.71428571,21,35,24.28555092,2.5,2,0,60,21
glennmurray,2019,12,60,878,23,37,5814,96,25-09-1983,184.2,82.4,England,Low/Medium,39.8,71.2,74.6,Forward,36,4936,73,67.61643836,24,36.5,24.28555092,2.5,2,0,120,27
glennwhelan,2016,12,26,2395,30,35,2395,30,13-01-1984,180,80,Republic of Ireland,Medium/High,42.33333333,71.5,72.33333333,Midfielder,32,0,0,0,0,0,24.69135802,3.5,3,0,0,0
gradydiangana,2020,43,70,1292,20,29,1948,37,19-04-1998,180.3333333,73,England,High/Medium,79.66666667,55.33333333,66.33333333,Midfielder,22,0,0,0,0,0,22.44764778,3.5,3,0,0,0
granitxhaka,2016,10,90,2666,32,33,14120,161,27-09-1992,185,81.66666667,Switzerland,Medium/Medium,50.5,77.66666667,81.5,Midfielder,24,0,0,0,0,0,23.86169954,3,3,0,0,0
granitxhaka,2017,9,90,3421,38,38,14120,161,27-09-1992,185,81.66666667,Switzerland,Medium/Medium,50.5,77.66666667,81.5,Midfielder,25,2666,32,83.3125,10,32,23.86169954,3,3,0,90,10
granitxhaka,2018,46,90,2626,29,31,14120,161,27-09-1992,185,81.66666667,Switzerland,Medium/Medium,50.5,77.66666667,81.5,Midfielder,26,6087,70,86.95714286,9.5,35,23.86169954,3,3,0,180,9
granitxhaka,2019,25,90,2721,31,31,14120,161,27-09-1992,185,81.66666667,Switzerland,Medium/Medium,50.5,77.66666667,81.5,Midfielder,27,8713,99,88.01010101,21.66666667,33,23.86169954,3,3,0,270,46
granthanley,2019,208,222,1332,15,18,1332,15,20-11-1991,188.3333333,79.33333333,Scotland,Low/Medium,60,74.33333333,71,Defender,28,0,0,0,0,0,22.36666928,2.5,1,0,0,0
gregcunningham,2018,26,2398,665,7,27,665,7,31-01-1991,183,70,Republic of Ireland,Medium/High,76.33333333,73.66666667,71.33333333,Defender,27,0,0,0,0,0,20.90238586,3.5,1,0,0,0
gregluer,2016,366,366,0,0,2,0,0,06-12-1994,180,73,England,High/Medium,71.33333333,55.33333333,58.33333333,Forward,22,0,0,0,0,0,22.5308642,3.5,2,0,0,0
guidocarrillo,2017,25,229,472,7,8,472,7,25-05-1991,190.3333333,87.33333333,Argentina,Medium/Medium,59.83333333,75.16666667,73.5,Forward,26,0,0,0,0,0,24.10739754,3,2,0,0,0
hakimziyech,2020,73,167,1224,23,28,1224,23,19-03-1993,180.3333333,67.5,Morocco,High/High,76.16666667,64.66666667,81.66666667,Midfielder,27,0,0,0,0,0,20.75638665,4,3,0,0,0
harrisonreed,2020,54,149,2371,31,32,2443,34,27-01-1995,173.8333333,72.33333333,England,Medium/High,66.33333333,68.16666667,69.5,Midfielder,25,0,0,0,0,0,23.93714569,3.5,3,0,0,0
harryarter,2016,6,191,3127,35,36,6214,73,28-12-1989,176.6666667,70,Republic of Ireland,High/High,64.16666667,74.33333333,74.16666667,Midfielder,27,0,0,0,0,0,22.42791029,4,3,0,0,0
harryarter,2018,99,191,2076,25,27,6214,73,28-12-1989,176.6666667,70,Republic of Ireland,High/High,64.16666667,74.33333333,74.16666667,Midfielder,29,3127,35,89.34285714,6,35,22.42791029,4,3,0,191,6
harrykane,2016,73,309,2611,30,30,14341,159,28-07-1993,188,80.5,England,High/High,70.83333333,82,85.66666667,Forward,23,0,0,0,0,0,22.77614305,4,2,0,0,0
harrykane,2017,35,309,3223,37,37,14341,159,28-07-1993,188,80.5,England,High/High,70.83333333,82,85.66666667,Forward,24,2611,30,87.03333333,73,30,22.77614305,4,2,0,309,73
harrykane,2018,93,309,2547,28,28,14341,159,28-07-1993,188,80.5,England,High/High,70.83333333,82,85.66666667,Forward,25,5834,67,87.07462687,54,33.5,22.77614305,4,2,0,618,35
harrykane,2019,90,309,2721,29,29,14341,159,28-07-1993,188,80.5,England,High/High,70.83333333,82,85.66666667,Forward,26,8381,95,88.22105263,67,31.66666667,22.77614305,4,2,0,927,93
harrykane,2020,18,309,3239,35,35,14341,159,28-07-1993,188,80.5,England,High/High,70.83333333,82,85.66666667,Forward,27,11102,124,89.53225806,72.75,31,22.77614305,4,2,0,1236,90
harrymaguire,2018,44,79,2830,31,32,15700,170,05-03-1993,192,93,England,High/High,47.66666667,82,77.33333333,Defender,25,0,0,0,0,0,25.22786458,4,1,0,0,0
harrymaguire,2020,35,79,3213,34,34,15700,170,05-03-1993,192,93,England,High/High,47.66666667,82,77.33333333,Defender,27,2830,31,91.29032258,44,31,25.22786458,4,1,0,79,44
harrywilson,2019,20,74,1716,31,34,1716,31,22-03-1997,172.4,70,Wales,Medium/Medium,76.6,47.8,68.4,Midfielder,22,0,0,0,0,0,23.55176813,3,3,0,0,0
harrywinks,2016,59,340,620,21,27,6400,109,02-02-1996,176.6666667,71,England,Medium/High,71.33333333,62.16666667,71.5,Midfielder,20,0,0,0,0,0,22.74830901,3.5,3,0,0,0
harrywinks,2017,186,340,830,16,21,6400,109,02-02-1996,176.6666667,71,England,Medium/High,71.33333333,62.16666667,71.5,Midfielder,21,620,21,29.52380952,59,21,22.74830901,3.5,3,0,340,59
harrywinks,2018,81,340,1707,26,28,6400,109,02-02-1996,176.6666667,71,England,Medium/High,71.33333333,62.16666667,71.5,Midfielder,22,1450,37,39.18918919,122.5,18.5,22.74830901,3.5,3,1,680,186
harrywinks,2019,8,340,2332,31,36,6400,109,02-02-1996,176.6666667,71,England,Medium/High,71.33333333,62.16666667,71.5,Midfielder,23,3157,63,50.11111111,108.6666667,21,22.74830901,3.5,3,0,1020,81
harrywinks,2020,6,340,911,15,30,6400,109,02-02-1996,176.6666667,71,England,Medium/High,71.33333333,62.16666667,71.5,Midfielder,24,5489,94,58.39361702,83.5,23.5,22.74830901,3.5,3,0,1360,8
harveybarnes,2020,122,122,2041,25,26,5286,80,09-12-1997,176.4,66.8,England,High/Medium,75.4,53.6,68.4,Midfielder,23,0,0,0,0,0,21.4673927,3.5,3,0,0,0
henrikhmkhitaryan,2016,43,258,1414,24,26,5046,78,21-01-1989,177,75,Armenia,High/High,82.16666667,68.33333333,82.66666667,Midfielder,27,0,0,0,0,0,23.93948099,4,3,0,0,0
henrikhmkhitaryan,2017,23,258,1782,26,27,5046,78,21-01-1989,177,75,Armenia,High/High,82.16666667,68.33333333,82.66666667,Midfielder,28,1414,24,58.91666667,43,24,23.93948099,4,3,0,258,43
henrikhmkhitaryan,2018,70,258,1729,25,28,5046,78,21-01-1989,177,75,Armenia,High/High,82.16666667,68.33333333,82.66666667,Midfielder,29,3196,50,63.92,33,25,23.93948099,4,3,0,516,23
henrikhmkhitaryan,2019,85,258,121,3,4,5046,78,21-01-1989,177,75,Armenia,High/High,82.16666667,68.33333333,82.66666667,Midfielder,30,4925,75,65.66666667,45.33333333,25,23.93948099,4,3,0,774,70
henrilansbury,2019,14,14,222,10,29,222,10,12-10-1990,184.3333333,85,England,Medium/Medium,61.16666667,74.16666667,71.66666667,Midfielder,29,0,0,0,0,0,25.01561432,3,3,0,0,0
hugolloris,2016,31,212,3170,34,34,15243,162,26-12-1986,188,80.66666667,France,Medium/Medium,0,0,87.33333333,Goalkeeper,30,0,0,0,0,0,22.82329863,3,0,0,0,0
hugolloris,2017,14,212,3420,36,36,15243,162,26-12-1986,188,80.66666667,France,Medium/Medium,0,0,87.33333333,Goalkeeper,31,3170,34,93.23529412,31,34,22.82329863,3,0,0,212,31
hugolloris,2018,40,212,3135,33,33,15243,162,26-12-1986,188,80.66666667,France,Medium/Medium,0,0,87.33333333,Goalkeeper,32,6590,70,94.14285714,22.5,35,22.82329863,3,0,0,424,14
hugolloris,2019,116,212,1908,21,21,15243,162,26-12-1986,188,80.66666667,France,Medium/Medium,0,0,87.33333333,Goalkeeper,33,9725,103,94.41747573,28.33333333,34.33333333,22.82329863,3,0,0,636,40
hugolloris,2020,11,212,3610,38,38,15243,162,26-12-1986,188,80.66666667,France,Medium/Medium,0,0,87.33333333,Goalkeeper,34,11633,124,93.81451613,50.25,31,22.82329863,3,0,0,848,116
ibrahimadiallo,2020,32,76,1110,22,28,1110,22,26-09-1985,180,78,Guinea,High/Medium,70,66,61.5,Midfielder,35,0,0,0,0,0,24.07407407,3.5,3,0,0,0
ibrahimadiallo,2020,32,76,1110,22,28,1110,22,08-03-1999,179,63.33333333,France,High/High,68.66666667,60.66666667,67.66666667,Midfielder,21,1110,22,50.45454545,32,22,19.76634104,4,3,0,76,32
ibrahimafellay,2016,340,340,427,12,14,615,18,02-04-1986,180,76,Netherlands,Medium/Medium,73,59.4,76.2,Midfielder,30,0,0,0,0,0,23.45679012,3,3,0,0,0
ibrahimamadou,2019,23,105,806,11,20,806,11,06-04-1993,183.5,81,Cameroon,Medium/High,73.5,77.33333333,73.66666667,Midfielder,26,0,0,0,0,0,24.05541655,3.5,3,0,0,0
idrissagueye,2018,49,108,2970,33,33,8689,99,26-09-1989,174,68,Senegal,Medium/High,72.33333333,78.66666667,80.5,Midfielder,29,0,0,0,0,0,22.46003435,3.5,3,0,0,0
ignaciopussetto,2019,13,199,102,7,14,102,7,21-12-1995,180,74,Argentina,High/Medium,76.2,64.4,71.4,Midfielder,24,0,0,0,0,0,22.83950617,3.5,3,0,0,0
isaachayden,2018,20,161,1982,25,29,7932,104,22-03-1995,186,79,England,Medium/Medium,61.5,74.66666667,69.5,Midfielder,23,0,0,0,0,0,22.83500983,3,3,0,0,0
isaachayden,2020,99,161,2096,24,27,7932,104,22-03-1995,186,79,England,Medium/Medium,61.5,74.66666667,69.5,Midfielder,25,1982,25,79.28,20,25,22.83500983,3,3,0,161,20
isaacsuccess,2016,91,535,594,19,24,1837,54,07-01-1996,183.3333333,88.66666667,Nigeria,Medium/Medium,80.66666667,68.33333333,72.33333333,Forward,20,0,0,0,0,0,26.38016529,3,2,0,0,0
isaacsuccess,2017,75,535,0,0,6,1837,54,07-01-1996,183.3333333,88.66666667,Nigeria,Medium/Medium,80.66666667,68.33333333,72.33333333,Forward,21,594,19,31.26315789,91,19,26.38016529,3,2,0,535,91
isaacsuccess,2018,39,535,1153,30,33,1837,54,07-01-1996,183.3333333,88.66666667,Nigeria,Medium/Medium,80.66666667,68.33333333,72.33333333,Forward,22,594,19,31.26315789,83,9.5,26.38016529,3,2,0,1070,75
isaacsuccess,2019,330,535,90,5,12,1837,54,07-01-1996,183.3333333,88.66666667,Nigeria,Medium/Medium,80.66666667,68.33333333,72.33333333,Forward,23,1747,49,35.65306122,68.33333333,16.33333333,26.38016529,3,2,0,1605,39
islamslimani,2016,71,161,1359,23,25,1820,40,18-06-1988,188,82.5,Algeria,High/High,62,83,78.66666667,Forward,28,0,0,0,0,0,23.34200996,4,2,0,0,0
islamslimani,2017,39,161,437,16,23,1820,40,18-06-1988,188,82.5,Algeria,High/High,62,83,78.66666667,Forward,29,1359,23,59.08695652,71,23,23.34200996,4,2,0,161,71
issadiop,2020,14,91,1466,18,35,7522,83,09-01-1997,194,92,France,Medium/Medium,64,79.8,76,Defender,23,0,0,0,0,0,24.44468062,3,1,0,0,0
ivancavaleiro,2018,43,71,768,23,32,3360,59,18-10-1993,175,76.5,Portugal,High/Medium,86,67,75,Forward,25,0,0,0,0,0,24.97959184,3.5,2,0,0,0
ivancavaleiro,2020,14,71,2592,36,36,3360,59,18-10-1993,175,76.5,Portugal,High/Medium,86,67,75,Forward,27,768,23,33.39130435,43,23,24.97959184,3.5,2,0,71,43
jackbutland,2017,10,24,3325,35,35,3895,41,10-03-1993,196,95,England,Medium/Medium,0,0,78.83333333,Goalkeeper,24,0,0,0,0,0,24.72927947,3,0,0,0,0
jackbutland,2020,14,24,95,1,31,3895,41,10-03-1993,196,95,England,Medium/Medium,0,0,78.83333333,Goalkeeper,27,3325,35,95,10,35,24.72927947,3,0,0,24,10
jackcork,2016,21,229,2353,30,36,13612,151,25-06-1989,184.3333333,72,England,Medium/High,54.66666667,77.66666667,77.5,Midfielder,27,0,0,0,0,0,21.18969684,3.5,3,0,0,0
jackcork,2018,10,229,3493,37,37,13612,151,25-06-1989,184.3333333,72,England,Medium/High,54.66666667,77.66666667,77.5,Midfielder,29,2353,30,78.43333333,21,30,21.18969684,3.5,3,0,229,21
jackcork,2019,198,229,2738,30,30,13612,151,25-06-1989,184.3333333,72,England,Medium/High,54.66666667,77.66666667,77.5,Midfielder,30,5846,67,87.25373134,15.5,33.5,21.18969684,3.5,3,0,458,10
jackgrealish,2019,28,270,3409,36,36,5713,62,10-09-1995,175.8333333,68,England,Medium/Medium,75.5,54.66666667,75,Midfielder,24,0,0,0,0,0,21.99411514,3,3,0,0,0
jackgrealish,2020,80,270,2304,26,26,5713,62,10-09-1995,175.8333333,68,England,Medium/Medium,75.5,54.66666667,75,Midfielder,25,3409,36,94.69444444,28,36,21.99411514,3,3,0,270,28
jackrobinson,2020,246,246,925,11,18,1455,17,01-09-1993,180,67,England,High/Medium,73,65,69.6,Defender,27,0,0,0,0,0,20.67901235,3.5,1,0,0,0
jackrodwell,2016,65,65,1573,20,25,1593,21,11-03-1991,188,72.75,England,Medium/High,62.5,72.75,73.25,Midfielder,25,0,0,0,0,0,20.58340878,3.5,3,0,0,0
jackstacey,2019,45,67,1616,19,28,1616,19,06-04-1996,178,62,England,High/Medium,71.83333333,58.5,63.5,Defender,23,0,0,0,0,0,19.56823633,3.5,1,0,0,0
jackstephens,2018,12,12,1801,23,32,9657,108,27-01-1994,185,78,England,Medium/Medium,60.66666667,68.83333333,70.5,Defender,24,0,0,0,0,0,22.79035793,3,1,0,0,0
jackwilshere,2016,123,580,2107,29,31,4048,65,01-01-1992,172,68,England,Medium/Medium,70,69,79.83333333,Midfielder,24,0,0,0,0,0,22.98539751,3,3,0,0,0
jackwilshere,2018,220,580,424,8,9,4048,65,01-01-1992,172,68,England,Medium/Medium,70,69,79.83333333,Midfielder,26,2107,29,72.65517241,123,29,22.98539751,3,3,1,580,123
jackwilshere,2019,226,580,240,8,16,4048,65,01-01-1992,172,68,England,Medium/Medium,70,69,79.83333333,Midfielder,27,2531,37,68.40540541,171.5,18.5,22.98539751,3,3,1,1160,220
jairoriedewald,2018,24,60,0,0,17,3262,61,09-09-1996,183,78.83333333,Netherlands,Medium/Medium,69.16666667,70,73.66666667,Midfielder,22,0,0,0,0,0,23.54006788,3,3,0,0,0
jairoriedewald,2019,6,60,834,17,28,3262,61,09-09-1996,183,78.83333333,Netherlands,Medium/Medium,69.16666667,70,73.66666667,Midfielder,23,0,0,0,24,0,23.54006788,3,3,0,60,24
jairoriedewald,2020,16,60,1934,32,36,3262,61,09-09-1996,183,78.83333333,Netherlands,Medium/Medium,69.16666667,70,73.66666667,Midfielder,24,834,17,49.05882353,15,8.5,23.54006788,3,3,0,120,6
jakehesketh,2016,128,128,0,0,1,0,0,27-03-1996,168.8333333,65.33333333,England,High/Low,66.33333333,44.5,64.83333333,Midfielder,20,0,0,0,0,0,22.92020125,3,3,0,0,0
jakelivermore,2020,20,20,1361,18,30,7357,89,14-11-1989,180,75,England,Medium/Medium,64.5,79.33333333,74.16666667,Midfielder,31,0,0,0,0,0,23.14814815,3,3,0,0,0
jamaallascelles,2017,28,354,3088,33,34,9869,108,11-11-1993,188.5,86,England,Medium/High,61.5,76.5,74.16666667,Defender,24,0,0,0,0,0,24.20336455,3.5,1,0,0,0
jamaallascelles,2018,64,354,2890,32,33,9869,108,11-11-1993,188.5,86,England,Medium/High,61.5,76.5,74.16666667,Defender,25,3088,33,93.57575758,28,33,24.20336455,3.5,1,0,354,28
jamaallascelles,2019,65,354,2184,24,24,9869,108,11-11-1993,188.5,86,England,Medium/High,61.5,76.5,74.16666667,Defender,26,5978,65,91.96923077,46,32.5,24.20336455,3.5,1,0,708,64
jamaallascelles,2020,197,354,1707,19,19,9869,108,11-11-1993,188.5,86,England,Medium/High,61.5,76.5,74.16666667,Defender,27,8162,89,91.70786517,52.33333333,29.66666667,24.20336455,3.5,1,0,1062,65
jamallewis,2019,22,197,2424,28,37,4367,52,25-01-1998,177.5,70,Northern Ireland,High/Medium,78,61.75,66.75,Defender,21,0,0,0,0,0,22.21781393,3.5,1,0,0,0
jamallewis,2020,21,197,1943,24,36,4367,52,25-01-1998,177.5,70,Northern Ireland,High/Medium,78,61.75,66.75,Defender,22,2424,28,86.57142857,22,28,22.21781393,3.5,1,0,197,22
jameschester,2019,93,213,0,0,6,0,0,23-01-1989,180.6666667,79,Wales,Medium/Medium,69.16666667,73.16666667,73.66666667,Defender,30,0,0,0,0,0,24.20310181,3,1,0,0,0
jamescollins,2016,39,165,1756,22,31,2866,35,23-08-1983,191.3333333,87.66666667,Wales,Low/High,37.66666667,79,75.66666667,Forward,33,0,0,0,0,0,23.94711603,3,2,0,0,0
jamescollins,2016,39,165,1756,22,31,2866,35,23-08-1983,191.3333333,87.66666667,Wales,Low/High,37.66666667,79,75.66666667,Defender,33,1756,22,79.81818182,39,22,23.94711603,3,1,0,165,39
jamescollins,2016,39,165,1756,22,31,2866,35,01-12-1990,188,86,Republic of Ireland,High/Medium,70.16666667,78.83333333,67.66666667,Forward,26,3512,44,79.81818182,39,22,24.33227705,3.5,2,0,330,39
jamescollins,2016,39,165,1756,22,31,2866,35,01-12-1990,188,86,Republic of Ireland,High/Medium,70.16666667,78.83333333,67.66666667,Defender,26,5268,66,79.81818182,39,22,24.33227705,3.5,1,0,495,39
jamescollins,2017,126,165,1110,13,16,2866,35,23-08-1983,191.3333333,87.66666667,Wales,Low/High,37.66666667,79,75.66666667,Forward,34,7024,88,79.81818182,39,22,23.94711603,3,2,0,660,39
jamescollins,2017,126,165,1110,13,16,2866,35,23-08-1983,191.3333333,87.66666667,Wales,Low/High,37.66666667,79,75.66666667,Defender,34,8134,101,80.53465347,56.4,20.2,23.94711603,3,1,1,825,126
jamescollins,2017,126,165,1110,13,16,2866,35,01-12-1990,188,86,Republic of Ireland,High/Medium,70.16666667,78.83333333,67.66666667,Forward,27,9244,114,81.0877193,68,19,24.33227705,3.5,2,1,990,126
jamescollins,2017,126,165,1110,13,16,2866,35,01-12-1990,188,86,Republic of Ireland,High/Medium,70.16666667,78.83333333,67.66666667,Defender,27,10354,127,81.52755906,76.28571429,18.14285714,24.33227705,3.5,1,1,1155,126
jamesgarner,2019,11,11,13,1,7,18,2,13-03-2001,183,75,England,Medium/High,63,60,63,Midfielder,18,0,0,0,0,0,22.39541342,3.5,3,0,0,0
jameshusband,2016,269,269,59,1,1,59,1,03-01-1994,179.3333333,65,England,High/Medium,69.66666667,63,65,Defender,22,0,0,0,0,0,20.21116347,3.5,1,0,0,0
jamesjustin,2020,331,331,2185,23,23,3260,36,23-02-1998,183,72.8,England,High/Medium,69.4,62.4,63.2,Defender,22,0,0,0,0,0,21.73848129,3.5,1,0,0,0
jamesmaddison,2018,30,201,2997,36,37,7950,98,23-11-1996,177,73,England,High/Medium,75.5,49.16666667,72.66666667,Midfielder,22,0,0,0,0,0,23.30109483,3.5,3,0,0,0
jamesmaddison,2019,26,201,2755,31,31,7950,98,23-11-1996,177,73,England,High/Medium,75.5,49.16666667,72.66666667,Midfielder,23,2997,36,83.25,30,36,23.30109483,3.5,3,0,201,30
jamesmaddison,2020,145,201,2198,31,31,7950,98,23-11-1996,177,73,England,High/Medium,75.5,49.16666667,72.66666667,Midfielder,24,5752,67,85.85074627,28,33.5,23.30109483,3.5,3,0,402,26
jamesmcarthur,2016,10,163,2075,29,30,12560,155,07-10-1987,178,65.33333333,Scotland,High/High,61.16666667,75,75.83333333,Midfielder,29,0,0,0,0,0,20.62029205,4,3,0,0,0
jamesmcarthur,2018,5,163,3187,38,38,12560,155,07-10-1987,178,65.33333333,Scotland,High/High,61.16666667,75,75.83333333,Midfielder,31,2075,29,71.55172414,10,29,20.62029205,4,3,0,163,10
jamesmcarthur,2019,24,163,3214,37,37,12560,155,07-10-1987,178,65.33333333,Scotland,High/High,61.16666667,75,75.83333333,Midfielder,32,5262,67,78.53731343,7.5,33.5,20.62029205,4,3,0,326,5
jamesmcarthur,2020,124,163,1531,18,19,12560,155,07-10-1987,178,65.33333333,Scotland,High/High,61.16666667,75,75.83333333,Midfielder,33,8476,104,81.5,13,34.66666667,20.62029205,4,3,0,489,24
jamesmccarthy,2016,160,689,648,12,14,3545,66,12-11-1990,180,72,Republic of Ireland,Medium/High,64.66666667,74.5,78.33333333,Midfielder,26,0,0,0,0,0,22.22222222,3.5,3,0,0,0
jamesmccarthy,2017,502,689,211,4,4,3545,66,12-11-1990,180,72,Republic of Ireland,Medium/High,64.66666667,74.5,78.33333333,Midfielder,27,648,12,54,160,12,22.22222222,3.5,3,1,689,160
jamesmccarthy,2020,27,689,860,16,24,3545,66,12-11-1990,180,72,Republic of Ireland,Medium/High,64.66666667,74.5,78.33333333,Midfielder,30,859,16,53.6875,331,8,22.22222222,3.5,3,1,1378,502
jamesmilner,2016,12,165,3309,36,36,9315,147,04-01-1986,175.3333333,70,England,High/High,64.33333333,77.16666667,80.5,Midfielder,30,0,0,0,0,0,22.77031618,4,3,0,0,0
jamesmilner,2018,48,165,1907,31,33,9315,147,04-01-1986,175.3333333,70,England,High/High,64.33333333,77.16666667,80.5,Midfielder,32,3309,36,91.91666667,12,36,22.77031618,4,3,0,165,12
jamesmilner,2019,59,165,1026,22,27,9315,147,04-01-1986,175.3333333,70,England,High/High,64.33333333,77.16666667,80.5,Midfielder,33,5216,67,77.85074627,30,33.5,22.77031618,4,3,0,330,48
jamesmilner,2020,46,165,1166,26,30,9315,147,04-01-1986,175.3333333,70,England,High/High,64.33333333,77.16666667,80.5,Midfielder,34,6242,89,70.13483146,39.66666667,29.66666667,22.77031618,4,3,0,495,59
jamesmorrison,2017,238,238,221,4,5,2055,35,25-05-1986,178,64,Scotland,Medium/Medium,65,64.75,74.5,Midfielder,31,0,0,0,0,0,20.19946976,3,3,0,0,0
jamestarkowski,2017,96,151,2945,31,31,13875,159,19-11-1992,189.3333333,81,England,Medium/Medium,62.5,75.5,75.5,Defender,25,0,0,0,0,0,22.5959631,3,1,0,0,0
jamestarkowski,2018,42,151,3257,35,36,13875,159,19-11-1992,189.3333333,81,England,Medium/Medium,62.5,75.5,75.5,Defender,26,2945,31,95,96,31,22.5959631,3,1,0,151,96
jamestarkowski,2020,13,151,3420,36,36,13875,159,19-11-1992,189.3333333,81,England,Medium/Medium,62.5,75.5,75.5,Defender,28,6202,66,93.96969697,69,33,22.5959631,3,1,0,302,42
jamestomkins,2016,22,515,2071,24,27,9534,107,29-03-1989,191.6666667,74,England,Medium/Medium,48,74.5,76.16666667,Defender,27,0,0,0,0,0,20.1436673,3,1,0,0,0
jamestomkins,2018,214,515,2694,29,29,9534,107,29-03-1989,191.6666667,74,England,Medium/Medium,48,74.5,76.16666667,Defender,29,2071,24,86.29166667,22,24,20.1436673,3,1,0,515,22
jamestomkins,2019,259,515,1664,18,21,9534,107,29-03-1989,191.6666667,74,England,Medium/Medium,48,74.5,76.16666667,Defender,30,4765,53,89.90566038,118,26.5,20.1436673,3,1,1,1030,214
jamestomkins,2020,20,515,587,8,12,9534,107,29-03-1989,191.6666667,74,England,Medium/Medium,48,74.5,76.16666667,Defender,31,6429,71,90.54929577,165,23.66666667,20.1436673,3,1,1,1545,259
jamieshackleton,2020,37,37,504,12,31,504,12,08-10-1999,168,65,England,High/Medium,82,64,65,Midfielder,21,0,0,0,0,0,23.03004535,3.5,3,0,0,0
